ProjectGroupID,AltProjectID,ProjectID,ElementName,Division,MetroAreaID,Latitude,Longitude,Address,city,State,state_fips,ZipCode,County,MetroAreaTitle,CountyName,county_fips,cbsa_code,cbsa_name,msa_name,ProductID,ProductDescription,Active,MinSquareFootage,MaxSquareFootage,MinBaseSalesPrice,MaxBaseSalesPrice,ProductTypeID,NumberBedrooms,NumberFullBaths,NumberHalfBaths,NumberGarageSpaces
HCX,HCX3,Hitchcock Crossing SFD,Hitchcock Crossing SFD (HCX3),Aiken/Augusta,1013,33.54691,-81.783014,6058 Hightop Lane,Aiken,SC,45,29801,37,Aiken/North Augusta,Aiken,3,12260,Augusta-Richmond County GA-SC,Augusta-Aiken GA-SC MSA,001435,Shiloh,Y,3596,3596,306900.00,313900.00,4,4,3,0,2
HTR,HTR3,Honey Tree SFD,Honey Tree SFD (HTR3),Columbia,1010,33.98179,-80.881181,148 Honey Tree Road,Columbia,SC,45,29209,51,Columbia,Richland ,79,17900,Columbia SC,Columbia SC MSA,001449,Langton,Y,2139,2152,225900.00,228900.00,4,4,2,1,2
RCP,783,Riverside H2 SFD,Riverside H2 SFD (783),Charleston,1008,32.900786,-79.749520,1835 Bolden Drive,Mount Pleasant,SC,45,29466,31,Charleston,Charleston,19,16700,Charleston-North Charleston SC,Charleston-North Charleston SC MSA,001913,Edisto,Y,3344,3392,980900.00,980900.00,4,4,3,1,2
HTG,HTG3,Heritage SFD,Heritage SFD (HTG3),Charlotte,1011,35.026513,-80.667104,1026 Heritage Pointe,Indian Trail,NC,37,28079,45,Charlotte,Union,179,16740,Charlotte-Concord-Gastonia NC-SC,Charlotte-Gastonia-Rock Hill NC-SC MSA,001451,Dean,Y,1720,2030,390500.00,395300.00,4,2,2,0,2
23,23,Edgewater,Edgewater (23),Atlanta,1007,34.168071,-84.431162,506 Edgewater Drive,Holly Springs,GA,13,30115,28,Atlanta,Cherokee,57,12060,Atlanta-Sandy Springs-Alpharetta GA,Atlanta GA MSA,001392,Buchanan Slab,Y,1689,1689,367400.00,377400.00,4,3,2,0,2
CRD,CSP3,Clairbourne Springs SFD,Clairbourne Springs SFD (CSP3),Aiken/Augusta,1013,33.5237447,-81.8765853,6078 Whirlaway Road,Graniteville,SC,45,29829,37,Aiken/North Augusta,Aiken,3,12260,Augusta-Richmond County GA-SC,Augusta-Aiken GA-SC MSA,001417,Andover,Y,1854,1854,228900.00,233900.00,4,3,2,1,2
VMT,VMT3,The Village at Mt. Vintage SFD,The Village at Mt. Vintage SFD (VMT3),Aiken/Augusta,1013,33.678327,-81.966967,235 Mount Vintage Plantation Drive,North Augusta,SC,45,29860,38,Aiken/North Augusta,Edgefield,37,12260,Augusta-Richmond County GA-SC,Augusta-Aiken GA-SC MSA,001454,Winston,Y,1899,2839,311900.00,322900.00,4,2,2,0,2
CAR,CAR3,Carolina Acres SFD,Carolina Acres SFD (CAR3),Columbia,1010,33.870033,-81.210458,105 Belfast Way,Lexington,SC,45,29073,52,Columbia,Lexington,63,17900,Columbia SC,Columbia SC MSA,001491,Rembert,Y,3175,3190,279900.00,285900.00,4,4,2,1,2
RK,RK2,Riverside at Rocketts Landing 2o2,Riverside at Rocketts Landing 2o2 (RK2),Richmond,1006,37.5132,-77.4161,201 Old Ohio Street,Richmond,VA,51,23231,20,Richmond,Henrico,87,40060,Richmond VA,Richmond-Petersburg VA MSA,001393,Bethany,Y,1974,2048,484990.00,489390.00,1,3,2,1,1
STP,STP1,Stony Point Commons TH,Stony Point Commons TH (STP1),Richmond,1006,37.540469,-77.567765,9230 Forest Hill Ave.,Richmond,VA,51,23235,54,Richmond,City of Richmond,760,40060,Richmond VA,Richmond-Petersburg VA MSA,326,Perry,Y,1941,2252,337490.00,341940.00,2,3,2,0,2
STB,STB3,The Stables SFD,The Stables SFD (STB3),Columbia,1010,34.130959,-80.816611,501 Peaceful Pines Way,Elgin,SC,45,29045,51,Columbia,Richland ,79,17900,Columbia SC,Columbia SC MSA,001418,Cade,Y,2046,2046,242900.00,246900.00,4,4,2,1,2
WU,WU,Wistar Glen,Wistar Glen (WU),Richmond,1006,37.6213042,-77.5201677,"8034 Wistar Glen Drive, Unit A",Henrico,VA,51,23228,20,Richmond,Henrico,87,40060,Richmond VA,Richmond-Petersburg VA MSA,279,Paxton,Y,2452,2855,343990.00,343990.00,1,3,2,1,1
CTR,CTV3,The Villas at Cherokee Trail SFD,The Villas at Cherokee Trail SFD (CTV3),Columbia,1010,34.004661,-81.239475,108 Hiawassee Way,Lexington,SC,45,29072,52,Columbia,Lexington,63,17900,Columbia SC,Columbia SC MSA,001455,Kimball,Y,1900,2224,259900.00,263900.00,4,2,2,0,2
HST,HST3,Holliston SFD,Holliston SFD (HST3),Greenville/Spartanburg,1012,34.725073,-82.222818,6 Ashborne Lane,Simpsonville,SC,45,29681,41,Greenville/Spartanburg,Greenville,45,24860,Greenville-Anderson SC,Greenville-Spartanburg-Anderson SC MSA,001417,Andover,Y,1854,1854,266900.00,266900.00,4,3,2,1,2
VWN,VWN1,West Village TH,West Village TH (VWN1),Raleigh,1004,35.714323,-78.886046,2412 Kelly Road,Apex,NC,37,27502,22,Raleigh/Durham,Wake,183,39580,Raleigh-Cary NC,Raleigh-Durham-Chapel Hill NC MSA,B55,Renata,Y,2425,2603,425990.00,425990.00,2,3,2,1,2
SPH,SPA,Spring Hill Village ADUs,Spring Hill Village ADUs (SPA),Charlottesville,1003,37.9871831,-78.5074706,4200 Dauphin Drive,Charlottesville,VA,51,22902,18,Charlottesville,Albemarle,3,16820,Charlottesville VA,Charlottesville VA MSA,D25,Hugo CRWL,Y,1643,2086,243750.00,243750.00,NULL,NULL,NULL,NULL,NULL
PTP,PTP3,Peachtree Park SFD,Peachtree Park SFD (PTP3),Greenville/Spartanburg,1012,34.901119,-82.081609,376 White Peach Way,Duncan,SC,45,29334,39,Greenville/Spartanburg,Spartanburg,83,43900,Spartanburg SC,Greenville-Spartanburg-Anderson SC MSA,001752,Hazelwood BSMT,Y,2025,3067,308900.00,309900.00,NULL,NULL,NULL,NULL,NULL
BRH,BRH2,Brookhill 2o2,Brookhill 2o2 (BRH2),Charlottesville,1003,38.1014224,-78.4591042,366 Archer Avenue,Charlottesville,VA,51,22911,18,Charlottesville,Albemarle,3,16820,Charlottesville VA,Charlottesville VA MSA,001544,Julianne SLAB,Y,2345,2451,348990.00,350990.00,1,3,2,1,1
IRV,IRV3,Indian River SFD,Indian River SFD (IRV3),Columbia,1010,33.905958,-81.165443,948 Indian River Drive,Columbia,SC,45,29170,52,Columbia,Lexington,63,17900,Columbia SC,Columbia SC MSA,001471,Winchester,Y,2893,3569,368900.00,384900.00,4,4,3,0,2
SK,SK,Spring Creek,Spring Creek (SK),Charlottesville,1003,37.9995,-78.211,970 Bear Island Parkway,Zion Crossroads,VA,51,22942,19,Charlottesville,Louisa,109,NULL,NULL,NULL,A16,Jackson II CRWL,Y,2080,3144,494990.00,523590.00,4,3,2,0,2
WIM,WIM4,Windsor Mill SFD,Windsor Mill SFD (WIM4),Maryland,1001,38.6317,-76.9751,9325 Pepper Mill Court,Waldorf,MD,24,20603,13,Maryland,Charles,17,47900,Washington-Arlington-Alexandria DC-VA-MD-WV,Washington-Baltimore DC-MD-VA-WV CMSA,961,"Elizabeth BSMT ",Y,2616,5019,534990.00,544990.00,4,4,2,1,2
MSP,MSP3,The Meadows at Summer Pines SFD,The Meadows at Summer Pines SFD (MSP3),Columbia,1010,34.156478,-80.967833,1013 Heart Pine Drive,Blythewood,SC,45,29016,51,Columbia,Richland ,79,17900,Columbia SC,Columbia SC MSA,001435,Shiloh,Y,3596,3596,277900.00,287900.00,4,4,3,0,2
23,23,Edgewater,Edgewater (23),Atlanta,1007,34.168071,-84.431162,506 Edgewater Drive,Holly Springs,GA,13,30115,28,Atlanta,Cherokee,57,12060,Atlanta-Sandy Springs-Alpharetta GA,Atlanta GA MSA,001391,Buchanan BSMT,Y,1689,1689,422400.00,437400.00,4,3,2,0,2
47,47,Oldfield Plantation,Oldfield Plantation (47),Charleston,1008,32.342205,-80.916079,201 Great Heron Court,Bluffton,SC,45,29909,33,Charleston,Beaufort,13,25940,Hilton Head Island-Bluffton SC,NULL,U44,Moreland,Y,2525,2525,682900.00,692900.00,4,4,3,1,2
NWK,NWK3,Northside at Woodcreek SFD,Northside at Woodcreek SFD (NWK3),Columbia,1010,34.127698,-80.833394,104 Milkweed Road,Elgin,SC,45,29045,51,Columbia,Richland ,79,17900,Columbia SC,Columbia SC MSA,001403,Browning,Y,3533,3862,347900.00,353900.00,4,5,3,1,2
43,43,Mixson,Mixson (43),Charleston,1008,32.874351,-79.995180,1663 Indy Drive,North Charleston,SC,45,29405,31,Charleston,Charleston,19,16700,Charleston-North Charleston SC,Charleston-North Charleston SC MSA,001915,Sage,Y,1387,1387,329900.00,329900.00,4,2,3,0,1
PLD,PLD3,Parkers Landing SFD,Parkers Landing SFD (PLD3),Greenville/Spartanburg,1012,34.802831,-82.175333,Lakeway Place,Simpsonville,SC,45,29681,41,Greenville/Spartanburg,Greenville,45,24860,Greenville-Anderson SC,Greenville-Spartanburg-Anderson SC MSA,001403,Browning,Y,3533,3862,452900.00,458900.00,4,5,3,1,2
RDG,RDG3,The Ridge at Longview SFD,The Ridge at Longview SFD (RDG3),Columbia,1010,33.913455,-81.290165,204 Long Crest Road,Lexington,SC,45,29073,52,Columbia,Lexington,63,17900,Columbia SC,Columbia SC MSA,001427,Hazelwood SLAB,Y,2025,2025,254900.00,254900.00,4,4,3,0,2
VCV,VCV3,The Villas at Covington SFD,The Villas at Covington SFD (VCV3),Charlotte,1011,35.023497,-80.863341,4529 Queens Garden Terrace,Indian Land,SC,45,29707,47,Charlotte,Lancaster,57,16740,Charlotte-Concord-Gastonia NC-SC,NULL,001451,Dean,Y,1720,2030,347000.00,353000.00,4,2,2,0,2
MSP,MSP3,The Meadows at Summer Pines SFD,The Meadows at Summer Pines SFD (MSP3),Columbia,1010,34.156478,-80.967833,1013 Heart Pine Drive,Blythewood,SC,45,29016,51,Columbia,Richland ,79,17900,Columbia SC,Columbia SC MSA,001428,Fairview,Y,2170,2170,235900.00,246900.00,4,4,2,1,2
RDG,RDG3,The Ridge at Longview SFD,The Ridge at Longview SFD (RDG3),Columbia,1010,33.913455,-81.290165,204 Long Crest Road,Lexington,SC,45,29073,52,Columbia,Lexington,63,17900,Columbia SC,Columbia SC MSA,001429,Pinewood SLAB,Y,2448,2662,255900.00,261900.00,4,4,2,1,2
PH,PH,Glenmore,Glenmore (PH),Charlottesville,1003,37.9996,-78.3869,3496 Carroll Creek Road,Keswick,VA,51,22947,18,Charlottesville,Albemarle,3,16820,Charlottesville VA,Charlottesville VA MSA,001341,Jackson BSMT,Y,2080,4707,699900.00,733500.00,NULL,NULL,NULL,NULL,NULL
SK,SK,Spring Creek,Spring Creek (SK),Charlottesville,1003,37.9995,-78.211,970 Bear Island Parkway,Zion Crossroads,VA,51,22942,19,Charlottesville,Louisa,109,NULL,NULL,NULL,001341,Jackson BSMT,Y,2080,4707,509900.00,538500.00,4,3,2,0,2
BLW,BLW3,Barr Lake Willows SFD,Barr Lake Willows SFD (BLW3),Columbia,1010,33.961442,-81.261359,115 Mossback Trail,Lexington,SC,45,29072,52,Columbia,Lexington,63,17900,Columbia SC,Columbia SC MSA,001475,Springfield,Y,3980,4480,391900.00,402900.00,4,5,4,1,2
TCV,TCV3,The Traditions at Covington SFD,The Traditions at Covington SFD (TCV3),Charlotte,1011,35.033053,-80.872506,8347 Sandstone Crest Lane,Indian Land,SC,45,29707,47,Charlotte,Lancaster,57,16740,Charlotte-Concord-Gastonia NC-SC,NULL,001463,Wakefield,Y,3375,5105,469000.00,485000.00,4,4,3,0,2
43,43,Mixson,Mixson (43),Charleston,1008,32.874351,-79.995180,1663 Indy Drive,North Charleston,SC,45,29405,31,Charleston,Charleston,19,16700,Charleston-North Charleston SC,Charleston-North Charleston SC MSA,001914,Iris,Y,1122,1122,299900.00,299900.00,4,2,3,0,1
BLW,BLW3,Barr Lake Willows SFD,Barr Lake Willows SFD (BLW3),Columbia,1010,33.961442,-81.261359,115 Mossback Trail,Lexington,SC,45,29072,52,Columbia,Lexington,63,17900,Columbia SC,Columbia SC MSA,001473,Dillon,Y,3484,3838,377900.00,383900.00,4,5,4,0,3
HCX,GHC3,The Retreat at Hitchcock Crossing SFD,The Retreat at Hitchcock Crossing SFD (GHC3),Aiken/Augusta,1013,33.54691,-81.783014,6058 Hightop Lane,Aiken,SC,45,29801,37,Aiken/North Augusta,Aiken,3,12260,Augusta-Richmond County GA-SC,Augusta-Aiken GA-SC MSA,001450,Stapleton,Y,1683,2603,268900.00,280900.00,4,2,2,0,2
CAH,CAH3,Carriage Hill SFD,Carriage Hill SFD (CAH3),Greenville/Spartanburg,1012,34.775746,-82.541708,Carriage Hill Drive,Easley,SC,45,29642,40,Greenville/Spartanburg,Anderson,7,24860,Greenville-Anderson SC,Greenville-Spartanburg-Anderson SC MSA,001471,Winchester,Y,2893,3569,338900.00,351900.00,4,4,3,0,2
CAH,CAH3,Carriage Hill SFD,Carriage Hill SFD (CAH3),Greenville/Spartanburg,1012,34.775746,-82.541708,Carriage Hill Drive,Easley,SC,45,29642,40,Greenville/Spartanburg,Anderson,7,24860,Greenville-Anderson SC,Greenville-Spartanburg-Anderson SC MSA,001403,Browning,Y,3533,3862,368900.00,372900.00,NULL,NULL,NULL,NULL,NULL
23,23S,Edgewater 50,Edgewater 50 (23S),Atlanta,1007,34.1673,-84.4314,506 Edgewater Drive,Holly Springs,GA,13,30115,28,Atlanta,Cherokee,57,12060,Atlanta-Sandy Springs-Alpharetta GA,Atlanta GA MSA,Y54,Lockwood SLAB,Y,3215,4460,407900.00,427900.00,4,4,3,1,2
DH,DH,Woodhall,Woodhall (DH),Raleigh,1004,35.7945,-78.9401,165 Ferrell Rd W,Apex,NC,37,27523,24,Raleigh/Durham,Chatham,37,20500,Durham-Chapel Hill NC,Raleigh-Durham-Chapel Hill NC MSA,A16,Jackson II CRWL,Y,2080,3144,506990.00,522990.00,4,3,2,0,2
HTG,HTG3,Heritage SFD,Heritage SFD (HTG3),Charlotte,1011,35.026513,-80.667104,1026 Heritage Pointe,Indian Trail,NC,37,28079,45,Charlotte,Union,179,16740,Charlotte-Concord-Gastonia NC-SC,Charlotte-Gastonia-Rock Hill NC-SC MSA,001450,Stapleton,Y,1683,2603,400500.00,415284.00,4,2,2,0,2
WCL,WCL3,Lakeside at Woodcreek SFD,Lakeside at Woodcreek SFD (WCL3),Columbia,1010,34.136391,-80.827820,Woodcreek Farms Rd.,Elgin,SC,45,29045,51,Columbia,Richland ,79,17900,Columbia SC,Columbia SC MSA,001470,Tanglewood,Y,2539,3984,420900.00,427900.00,NULL,NULL,NULL,NULL,NULL
BLW,BLW3,Barr Lake Willows SFD,Barr Lake Willows SFD (BLW3),Columbia,1010,33.961442,-81.261359,115 Mossback Trail,Lexington,SC,45,29072,52,Columbia,Lexington,63,17900,Columbia SC,Columbia SC MSA,001469,Timberlin,Y,2420,5742,351900.00,361900.00,4,3,3,0,3
CBG,CBG3,Crossbridge SFD,Crossbridge SFD (CBG3),Columbia,1010,34.120418,-80.806795,366 Featheredge Road,Elgin,SC,45,29045,51,Columbia,Richland ,79,17900,Columbia SC,Columbia SC MSA,001429,Pinewood SLAB,Y,2448,2662,254900.00,259900.00,4,4,2,1,2
SK,SK,Spring Creek,Spring Creek (SK),Charlottesville,1003,37.9995,-78.211,970 Bear Island Parkway,Zion Crossroads,VA,51,22942,19,Charlottesville,Louisa,109,NULL,NULL,NULL,001992,Sheffield BSMT,Y,2105,0,435375.00,435375.00,NULL,NULL,NULL,NULL,NULL
WCL,WCL3,Lakeside at Woodcreek SFD,Lakeside at Woodcreek SFD (WCL3),Columbia,1010,34.136391,-80.827820,Woodcreek Farms Rd.,Elgin,SC,45,29045,51,Columbia,Richland ,79,17900,Columbia SC,Columbia SC MSA,001475,Springfield,Y,3980,4480,433900.00,444900.00,NULL,NULL,NULL,NULL,NULL
HTG,HTG3,Heritage SFD,Heritage SFD (HTG3),Charlotte,1011,35.026513,-80.667104,1026 Heritage Pointe,Indian Trail,NC,37,28079,45,Charlotte,Union,179,16740,Charlotte-Concord-Gastonia NC-SC,Charlotte-Gastonia-Rock Hill NC-SC MSA,001454,Winston,Y,1899,2839,418000.00,436353.00,4,2,2,NULL,2
SDL,SDL3,Saddlebrook SFD,Saddlebrook SFD (SDL3),Columbia,1010,34.205036,-80.737904,3 Leatherwood Drive,Lugoff,SC,45,29078,53,Columbia,Kershaw,55,17900,Columbia SC,NULL,001428,Fairview,Y,2170,2170,236900.00,245900.00,4,4,2,1,2
MVN,MVN3,Mount Vintage SFD,Mount Vintage SFD (MVN3),Aiken/Augusta,1013,33.678327,-81.966967,235 Mt. Vintage Plantation Drive,North Augusta,SC,45,29860,38,Aiken/North Augusta,Edgefield,37,12260,Augusta-Richmond County GA-SC,Augusta-Aiken GA-SC MSA,001480,Katherine,Y,4206,4747,436900.00,457900.00,4,5,2,1,2
TLO,TL2,Tall Oaks 2o2,Tall Oaks 2o2 (TL2),Northern Virginia,1000,38.959184,-77.332334,1610 Bandit Loop,Reston,VA,51,20190,2,Northern Virginia,Fairfax,59,47900,Washington-Arlington-Alexandria DC-VA-MD-WV,Washington-Baltimore DC-MD-VA-WV CMSA,001191,Aston,Y,1607,0,619990.00,623990.00,1,3,2,1,1
SK,SKA5,Spring Creek F3 Villas,Spring Creek F3 Villas (SKA5),Charlottesville,1003,37.9995,-78.211,970 Bear Island Parkway,Zion Crossroads,VA,51,22942,19,Charlottesville,Louisa,109,NULL,NULL,NULL,001381,Beck SLAB,Y,1877,2230,379900.00,387400.00,4,3,2,1,2
CTF,CTF1,Cottages at The Falls TH,Cottages at The Falls TH (CTF1),Columbia,1010,34.181446,-80.905019,137 Falls Ride Lane,Blythewood,SC,45,29016,51,Columbia,Richland ,79,17900,Columbia SC,Columbia SC MSA,001419,Granger,Y,2250,2746,224900.00,227900.00,4,3,2,1,2
LBP,LBP2,Liberty Park 2o2,Liberty Park 2o2 (LBP2),Northern Virginia,1000,38.953935,-77.416642,Dulles Technology Drive,Herndon,VA,51,20171,2,Northern Virginia,Fairfax,59,47900,Washington-Arlington-Alexandria DC-VA-MD-WV,Washington-Baltimore DC-MD-VA-WV CMSA,001544,Julianne SLAB,Y,2345,2451,609990.00,621990.00,1,3,2,1,1
HST,HST3,Holliston SFD,Holliston SFD (HST3),Greenville/Spartanburg,1012,34.725073,-82.222818,6 Ashborne Lane,Simpsonville,SC,45,29681,41,Greenville/Spartanburg,Greenville,45,24860,Greenville-Anderson SC,Greenville-Spartanburg-Anderson SC MSA,001421,Summerton,Y,2386,2386,285900.00,285900.00,4,3,2,1,2
CRD,CRD3,Clairbourne Ridge SFD,Clairbourne Ridge SFD (CRD3),Aiken/Augusta,1013,33.5237447,-81.8765853,6078 Whirlaway Road,Graniteville,SC,45,29829,37,Aiken/North Augusta,Aiken,3,12260,Augusta-Richmond County GA-SC,Augusta-Aiken GA-SC MSA,001431,Brantley,Y,2829,2876,270900.00,284900.00,4,3,2,1,2
HCX,GHC3,The Retreat at Hitchcock Crossing SFD,The Retreat at Hitchcock Crossing SFD (GHC3),Aiken/Augusta,1013,33.54691,-81.783014,6058 Hightop Lane,Aiken,SC,45,29801,37,Aiken/North Augusta,Aiken,3,12260,Augusta-Richmond County GA-SC,Augusta-Aiken GA-SC MSA,001452,Woodlawn,Y,1857,3050,288900.00,299900.00,4,2,2,0,2
SHD,SHD1,Shipley Homestead TH,Shipley Homestead TH (SHD1),Maryland,1001,39.131003,-76.738244,2055 Twisted Oak Place,Hanover,MD,24,21076,25,Maryland,Anne Arundel,3,12580,Baltimore-Columbia-Towson MD,Washington-Baltimore DC-MD-VA-WV CMSA,B95,Everett SLAB,Y,2412,2844,484990.00,495990.00,2,3,3,1,2
CRD,CSP3,Clairbourne Springs SFD,Clairbourne Springs SFD (CSP3),Aiken/Augusta,1013,33.5237447,-81.8765853,6078 Whirlaway Road,Graniteville,SC,45,29829,37,Aiken/North Augusta,Aiken,3,12260,Augusta-Richmond County GA-SC,Augusta-Aiken GA-SC MSA,001419,Granger,Y,2250,2746,235900.00,243900.00,4,3,2,1,2
CRD,CRD3,Clairbourne Ridge SFD,Clairbourne Ridge SFD (CRD3),Aiken/Augusta,1013,33.5237447,-81.8765853,6078 Whirlaway Road,Graniteville,SC,45,29829,37,Aiken/North Augusta,Aiken,3,12260,Augusta-Richmond County GA-SC,Augusta-Aiken GA-SC MSA,001429,Pinewood SLAB,Y,2448,2662,260900.00,283900.00,4,4,2,1,2
HST,HST3,Holliston SFD,Holliston SFD (HST3),Greenville/Spartanburg,1012,34.725073,-82.222818,6 Ashborne Lane,Simpsonville,SC,45,29681,41,Greenville/Spartanburg,Greenville,45,24860,Greenville-Anderson SC,Greenville-Spartanburg-Anderson SC MSA,001419,Granger,Y,2250,2746,276900.00,277900.00,4,3,2,1,2
WBP,55T,Westside Bend at Proctor Creek TH,Westside Bend at Proctor Creek TH (55T),Atlanta,1007,33.792961,-84.475672,2650 Proctor Dr NW,Atlanta,GA,13,30318,27,Atlanta,Fulton,121,12060,Atlanta-Sandy Springs-Alpharetta GA,Atlanta GA MSA,945,Quinn,Y,1964,1994,354900.00,357500.00,NULL,NULL,NULL,NULL,NULL
CAH,CAH3,Carriage Hill SFD,Carriage Hill SFD (CAH3),Greenville/Spartanburg,1012,34.775746,-82.541708,Carriage Hill Drive,Easley,SC,45,29642,40,Greenville/Spartanburg,Anderson,7,24860,Greenville-Anderson SC,Greenville-Spartanburg-Anderson SC MSA,001473,Dillon,Y,3484,3838,364900.00,382900.00,4,5,4,0,3
IRV,IRV3,Indian River SFD,Indian River SFD (IRV3),Columbia,1010,33.905958,-81.165443,948 Indian River Drive,Columbia,SC,45,29170,52,Columbia,Lexington,63,17900,Columbia SC,Columbia SC MSA,001480,Katherine,Y,4206,4747,410900.00,420900.00,4,5,2,1,2
RGN,RGN1,Roseglen TH,Roseglen TH (RGN1),Charlotte,1011,35.005110,-80.882439,Fort Mill Highway,Indian Land,SC,45,29707,47,Charlotte,Lancaster,57,16740,Charlotte-Concord-Gastonia NC-SC,NULL,001672,Dana,Y,2639,2663,359000.00,368000.00,2,3,2,1,2
IRV,IRV3,Indian River SFD,Indian River SFD (IRV3),Columbia,1010,33.905958,-81.165443,948 Indian River Drive,Columbia,SC,45,29170,52,Columbia,Lexington,63,17900,Columbia SC,Columbia SC MSA,001466,Fairwind,Y,2572,3061,342900.00,347900.00,4,3,2,0,2
WRP,WRP3,Winding River Plantation SFD,Winding River Plantation SFD (WRP3),Wilmington,1014,33.977969,-78.238492,1778 Candle Ridge Lane SE,Bolivia,NC,37,28422,42,Coastal Carolinas,Brunswick,19,34820,Myrtle Beach-Conway-North Myrtle Beach SC-NC,Wilmington NC MSA,001450,Stapleton,Y,1683,2603,354000.00,354000.00,4,2,2,0,2
MRT,MR,Marlboro Riding,Marlboro Riding (MR),Maryland,1001,38.8208,-76.7835,4801 Dunsmore Terrace,Upper Marlboro,MD,24,20772,15,Maryland,Prince George’s,33,47900,Washington-Arlington-Alexandria DC-VA-MD-WV,Washington-Baltimore DC-MD-VA-WV CMSA,508,Chatham,Y,2821,5999,631990.00,658990.00,4,4,2,1,2
VMT,VMT3,The Village at Mt. Vintage SFD,The Village at Mt. Vintage SFD (VMT3),Aiken/Augusta,1013,33.678327,-81.966967,235 Mount Vintage Plantation Drive,North Augusta,SC,45,29860,38,Aiken/North Augusta,Edgefield,37,12260,Augusta-Richmond County GA-SC,Augusta-Aiken GA-SC MSA,001457,Mayhew,Y,2090,2778,315900.00,323900.00,4,2,2,0,2
RHS,RHS3,The Reserve at Holly Springs SFD,The Reserve at Holly Springs SFD (RHS3),Northern Virginia,1000,38.874942,-77.514116,Holly Spring Lane and Bull Run Post Office Road,Centreville,VA,51,20120,3,Northern Virginia,Loudoun,107,47900,Washington-Arlington-Alexandria DC-VA-MD-WV,Washington-Baltimore DC-MD-VA-WV CMSA,001296,Lowell BSMT,Y,4758,7543,1094990.00,1118990.00,4,4,4,1,2
TO,TO,Twelve Oaks,Twelve Oaks (TO),Raleigh,1004,35.6782,-78.8709,104 Sage Oak Lane,Holly Springs,NC,37,27540,22,Raleigh/Durham,Wake,183,39580,Raleigh-Cary NC,Raleigh-Durham-Chapel Hill NC MSA,001584,Hudson SLAB,Y,2467,3495,497990.00,509990.00,4,3,2,1,2
VCV,VCV3,The Villas at Covington SFD,The Villas at Covington SFD (VCV3),Charlotte,1011,35.023497,-80.863341,4529 Queens Garden Terrace,Indian Land,SC,45,29707,47,Charlotte,Lancaster,57,16740,Charlotte-Concord-Gastonia NC-SC,NULL,001450,Stapleton,Y,1683,2603,356000.00,370784.00,4,2,2,0,2
AHE,AHE3,Abney Hills Estates SFD,Abney Hills Estates SFD (AHE3),Columbia,1010,34.187516,-81.014363,536 Maple Valley Loop,Blythewood,SC,45,29016,51,Columbia,Richland ,79,17900,Columbia SC,Columbia SC MSA,001473,Dillon,Y,3484,3838,371900.00,377900.00,4,5,3,0,2
TO,TO,Twelve Oaks,Twelve Oaks (TO),Raleigh,1004,35.6782,-78.8709,104 Sage Oak Lane,Holly Springs,NC,37,27540,22,Raleigh/Durham,Wake,183,39580,Raleigh-Cary NC,Raleigh-Durham-Chapel Hill NC MSA,001361,Talbot Slab,Y,2067,2677,474990.00,478990.00,4,3,2,1,2
TCV,TCV3,The Traditions at Covington SFD,The Traditions at Covington SFD (TCV3),Charlotte,1011,35.033053,-80.872506,8347 Sandstone Crest Lane,Indian Land,SC,45,29707,47,Charlotte,Lancaster,57,16740,Charlotte-Concord-Gastonia NC-SC,NULL,001470,Tanglewood,Y,2539,3984,489000.00,508000.00,4,2,2,1,2
TWD,TWD3,Timberwood SFD,Timberwood SFD (TWD3),Charlotte,1011,34.988974,-81.043826,3248 Homestead Road,Rock Hill,SC,45,29732,50,Charlotte,York,91,16740,Charlotte-Concord-Gastonia NC-SC,Charlotte-Gastonia-Rock Hill NC-SC MSA,001459,Albright,Y,2150,3014,349500.00,359500.00,4,2,2,0,2
TWD,TWD3,Timberwood SFD,Timberwood SFD (TWD3),Charlotte,1011,34.988974,-81.043826,3248 Homestead Road,Rock Hill,SC,45,29732,50,Charlotte,York,91,16740,Charlotte-Concord-Gastonia NC-SC,Charlotte-Gastonia-Rock Hill NC-SC MSA,001419,Granger,Y,2250,2746,344500.00,348100.00,4,3,2,1,2
CRW,CRW3,Club Ridge at Woodcreek SFD,Club Ridge at Woodcreek SFD (CRW3),Columbia,1010,34.122649,-80.81733,Club Ridge Rd,Elgin,SC,45,29045,51,Columbia,Richland ,79,17900,Columbia SC,Columbia SC MSA,001457,Mayhew,Y,2090,2778,294900.00,310900.00,4,2,2,0,2
PEP,PET,Presidents Pointe TH,Presidents Pointe TH (PET),Northern Virginia,1009,39.319771,-77.844913,14 National Street,Ranson,SC,13,25438,36,West Virginia,Jefferson,163,NULL,NULL,NULL,001170,Hastings,Y,1557,1731,233490.00,241490.00,2,3,2,0,2
AHE,AHE3,Abney Hills Estates SFD,Abney Hills Estates SFD (AHE3),Columbia,1010,34.187516,-81.014363,536 Maple Valley Loop,Blythewood,SC,45,29016,51,Columbia,Richland ,79,17900,Columbia SC,Columbia SC MSA,001477,Grayson,Y,3445,5389,327900.00,375500.00,4,5,3,0,2
AHE,AHE3,Abney Hills Estates SFD,Abney Hills Estates SFD (AHE3),Columbia,1010,34.187516,-81.014363,536 Maple Valley Loop,Blythewood,SC,45,29016,51,Columbia,Richland ,79,17900,Columbia SC,Columbia SC MSA,001461,Arline,Y,2831,4208,292900.00,294900.00,4,3,2,1,2
