ZipCode,Latitude,Longitude,State,StateFullName,City,CityAliasName,CountyMixedCase
33176,25.657725,-80.358996,FL,Florida,MIAMI,MIAMI,Miami-Dade
33177,25.597877,-80.40353,FL,Florida,MIAMI,MIAMI,Miami-Dade
33178,25.843972,-80.410369,FL,Florida,MIAMI,MIAMI,Miami-Dade
33179,25.957634,-80.179325,FL,Florida,MIAMI,MIAMI,Miami-Dade
33180,25.959732,-80.142,FL,Florida,MIAMI,MIAMI,Miami-Dade
33181,25.896948,-80.15136,FL,Florida,MIAMI,MIAMI,Miami-Dade
33182,25.786346,-80.413862,FL,Florida,MIAMI,MIAMI,Miami-Dade
33183,25.700128,-80.40637,FL,Florida,MIAMI,MIAMI,Miami-Dade
33184,25.759434,-80.407701,FL,Florida,MIAMI,MIAMI,Miami-Dade
33185,25.71946,-80.465004,FL,Florida,MIAMI,MIAMI,Miami-Dade
33186,25.656028,-80.414856,FL,Florida,MIAMI,MIAMI,Miami-Dade
33187,25.601048,-80.510414,FL,Florida,MIAMI,MIAMI,Miami-Dade
33188,25.7736,-80.1937,FL,Florida,MIAMI,MIAMI,Miami-Dade
33189,25.57281,-80.342589,FL,Florida,MIAMI,MIAMI,Miami-Dade
33190,25.557625,-80.335334,FL,Florida,MIAMI,MIAMI,Miami-Dade
33191,25.787246,-80.323856,FL,Florida,MIAMI,MIAMI,Miami-Dade
33192,25.802401,-80.368254,FL,Florida,MIAMI,MIAMI,Miami-Dade
33193,25.69885,-80.448256,FL,Florida,MIAMI,MIAMI,Miami-Dade
33194,25.751616,-80.46561,FL,Florida,MIAMI,MIAMI,Miami-Dade
33195,25.7736,-80.1937,FL,Florida,MIAMI,MIAMI,Miami-Dade
33196,25.655569,-80.597178,FL,Florida,MIAMI,MIAMI,Miami-Dade
33197,25.7736,-80.1937,FL,Florida,MIAMI,MIAMI,Miami-Dade
33198,25.810075,-80.333506,FL,Florida,MIAMI,MIAMI,Miami-Dade
33199,25.75719,-80.376253,FL,Florida,MIAMI,MIAMI,Miami-Dade
33206,25.778863,-80.304631,FL,Florida,MIAMI,MIAMI,Miami-Dade
33222,25.732872,-80.241587,FL,Florida,MIAMI,MIAMI,Miami-Dade
33231,25.7676,-80.1904,FL,Florida,MIAMI,MIAMI,Miami-Dade
33233,25.7123,-80.2575,FL,Florida,MIAMI,MIAMI,Miami-Dade
33234,25.7478,-80.2598,FL,Florida,MIAMI,MIAMI,Miami-Dade
33238,25.7736,-80.1937,FL,Florida,MIAMI,MIAMI,Miami-Dade
33239,25.7736,-80.1937,FL,Florida,MIAMI BEACH,MIAMI BEACH,Miami-Dade
33242,25.7736,-80.1937,FL,Florida,MIAMI,MIAMI,Miami-Dade
33243,25.7736,-80.1937,FL,Florida,MIAMI,MIAMI,Miami-Dade
33245,25.7736,-80.1937,FL,Florida,MIAMI,MIAMI,Miami-Dade
33247,25.7736,-80.1937,FL,Florida,MIAMI,MIAMI,Miami-Dade
33255,25.7539,-80.2512,FL,Florida,MIAMI,MIAMI,Miami-Dade
33256,25.6789,-80.3175,FL,Florida,MIAMI,MIAMI,Miami-Dade
33257,25.7736,-80.1937,FL,Florida,MIAMI,MIAMI,Miami-Dade
33261,25.8824,-80.1808,FL,Florida,MIAMI,MIAMI,Miami-Dade
33265,25.7736,-80.1937,FL,Florida,MIAMI,MIAMI,Miami-Dade
33266,25.7736,-80.1937,FL,Florida,MIAMI,MIAMI,Miami-Dade
33269,25.7736,-80.1937,FL,Florida,MIAMI,MIAMI,Miami-Dade
33280,25.9536,-80.1568,FL,Florida,MIAMI,MIAMI,Miami-Dade
33283,25.6789,-80.3175,FL,Florida,MIAMI,MIAMI,Miami-Dade
33296,25.6789,-80.3175,FL,Florida,MIAMI,MIAMI,Miami-Dade
33299,25.7736,-80.1937,FL,Florida,MIAMI,MIAMI,Miami-Dade
33301,26.121115,-80.127232,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33302,26.1216,-80.1439,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33303,26.1216,-80.1439,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33304,26.137655,-80.123016,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33305,26.149412,-80.122798,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33306,26.165882,-80.11488,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33307,26.1216,-80.1439,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33308,26.186126,-80.108025,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33309,26.188293,-80.170448,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33310,26.1216,-80.1439,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33311,26.143764,-80.17348,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33312,26.084586,-80.177016,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33313,26.150275,-80.22983,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33314,26.069628,-80.224512,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33315,26.090962,-80.153644,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33316,26.10149,-80.122776,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33317,26.110868,-80.227322,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33318,26.1216,-80.1439,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33319,26.182712,-80.229844,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33320,26.1216,-80.1439,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33321,26.211912,-80.26637,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33322,26.148265,-80.270519,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33323,26.157197,-80.331319,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33324,26.10902,-80.27241,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33325,26.112992,-80.322173,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33326,26.111645,-80.374021,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33327,26.119065,-80.415078,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33328,26.068796,-80.272775,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33329,26.0645,-80.2322,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33330,26.05865,-80.325402,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33331,26.065832,-80.370922,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33332,26.089989,-80.416459,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33334,26.18409,-80.134724,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33335,26.1216,-80.1439,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33336,26.11,-80.27,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33337,26.131816,-80.260707,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33338,26.1216,-80.1439,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33339,26.1216,-80.1439,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33340,26.1216,-80.1439,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33345,26.1216,-80.1439,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33346,26.1216,-80.1439,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33348,26.1198,-80.1282,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33349,26.1216,-80.1439,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33351,26.186882,-80.274688,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33355,26.1198,-80.1282,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33359,26.1837,-80.2216,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33388,26.120714,-80.25407,FL,Florida,PLANTATION,PLANTATION,Broward
33394,26.121363,-80.139017,FL,Florida,FORT LAUDERDALE,FORT LAUDERDALE,Broward
33401,26.719692,-80.069451,FL,Florida,WEST PALM BEACH,WEST PALM BEACH,Palm Beach
33402,26.715,-80.0537,FL,Florida,WEST PALM BEACH,WEST PALM BEACH,Palm Beach
33403,26.804388,-80.074771,FL,Florida,WEST PALM BEACH,WEST PALM BEACH,Palm Beach
33404,26.790272,-80.069248,FL,Florida,WEST PALM BEACH,WEST PALM BEACH,Palm Beach
33405,26.667478,-80.059131,FL,Florida,WEST PALM BEACH,WEST PALM BEACH,Palm Beach
33406,26.662945,-80.090513,FL,Florida,WEST PALM BEACH,WEST PALM BEACH,Palm Beach
33407,26.757242,-80.090772,FL,Florida,WEST PALM BEACH,WEST PALM BEACH,Palm Beach
33408,26.848664,-80.058839,FL,Florida,NORTH PALM BEACH,NORTH PALM BEACH,Palm Beach
33409,26.72046,-80.091082,FL,Florida,WEST PALM BEACH,WEST PALM BEACH,Palm Beach
33410,26.845719,-80.085858,FL,Florida,PALM BEACH GARDENS,PALM BEACH GARDENS,Palm Beach
33411,26.709696,-80.202463,FL,Florida,WEST PALM BEACH,WEST PALM BEACH,Palm Beach
33412,26.830085,-80.212742,FL,Florida,WEST PALM BEACH,WEST PALM BEACH,Palm Beach
33413,26.66258,-80.151472,FL,Florida,WEST PALM BEACH,WEST PALM BEACH,Palm Beach
33414,26.638272,-80.237182,FL,Florida,WELLINGTON,WELLINGTON,Palm Beach
33415,26.662783,-80.128768,FL,Florida,WEST PALM BEACH,WEST PALM BEACH,Palm Beach
33416,26.715,-80.0537,FL,Florida,WEST PALM BEACH,WEST PALM BEACH,Palm Beach
33417,26.726277,-80.132183,FL,Florida,WEST PALM BEACH,WEST PALM BEACH,Palm Beach
33418,26.854197,-80.190148,FL,Florida,PALM BEACH GARDENS,PALM BEACH GARDENS,Palm Beach
33419,26.7753,-80.0584,FL,Florida,WEST PALM BEACH,WEST PALM BEACH,Palm Beach
33420,26.7977,-80.116,FL,Florida,WEST PALM BEACH,WEST PALM BEACH,Palm Beach
33421,26.7132,-80.0723,FL,Florida,ROYAL PALM BEACH,ROYAL PALM BEACH,Palm Beach
33422,26.7132,-80.0723,FL,Florida,WEST PALM BEACH,WEST PALM BEACH,Palm Beach
33424,26.5253,-80.0668,FL,Florida,BOYNTON BEACH,BOYNTON BEACH,Palm Beach
33425,26.5253,-80.0668,FL,Florida,BOYNTON BEACH,BOYNTON BEACH,Palm Beach
33426,26.527854,-80.080323,FL,Florida,BOYNTON BEACH,BOYNTON BEACH,Palm Beach
33427,26.3583,-80.0834,FL,Florida,BOCA RATON,BOCA RATON,Palm Beach
33428,26.348604,-80.21901,FL,Florida,BOCA RATON,BOCA RATON,Palm Beach
33429,26.3583,-80.0834,FL,Florida,BOCA RATON,BOCA RATON,Palm Beach
33430,26.66642,-80.663373,FL,Florida,BELLE GLADE,BELLE GLADE,Palm Beach
33431,26.378146,-80.102036,FL,Florida,BOCA RATON,BOCA RATON,Palm Beach
33432,26.346542,-80.08339,FL,Florida,BOCA RATON,BOCA RATON,Palm Beach
33433,26.348213,-80.158518,FL,Florida,BOCA RATON,BOCA RATON,Palm Beach
33434,26.381251,-80.170572,FL,Florida,BOCA RATON,BOCA RATON,Palm Beach
33435,26.524058,-80.064158,FL,Florida,BOYNTON BEACH,BOYNTON BEACH,Palm Beach
33436,26.527764,-80.110461,FL,Florida,BOYNTON BEACH,BOYNTON BEACH,Palm Beach
33437,26.509746,-80.148071,FL,Florida,BOYNTON BEACH,BOYNTON BEACH,Palm Beach
33438,26.9187,-80.656967,FL,Florida,CANAL POINT,CANAL POINT,Palm Beach
33440,26.607526,-80.989253,FL,Florida,CLEWISTON,CLEWISTON,Hendry
33441,26.31095,-80.098325,FL,Florida,DEERFIELD BEACH,DEERFIELD BEACH,Broward
33442,26.308466,-80.143286,FL,Florida,DEERFIELD BEACH,DEERFIELD BEACH,Broward
33443,26.3182,-80.1001,FL,Florida,DEERFIELD BEACH,DEERFIELD BEACH,Broward
33444,26.457057,-80.079577,FL,Florida,DELRAY BEACH,DELRAY BEACH,Palm Beach
33445,26.454055,-80.104004,FL,Florida,DELRAY BEACH,DELRAY BEACH,Palm Beach
33446,26.454256,-80.189141,FL,Florida,DELRAY BEACH,DELRAY BEACH,Palm Beach
33448,26.4613,-80.0732,FL,Florida,DELRAY BEACH,DELRAY BEACH,Palm Beach
33449,26.597547,-80.238442,FL,Florida,LAKE WORTH,LAKE WORTH,Palm Beach
33454,26.6214,-80.0578,FL,Florida,GREENACRES,GREENACRES,Palm Beach
33455,27.067922,-80.166395,FL,Florida,HOBE SOUND,HOBE SOUND,Martin
33458,26.936947,-80.135437,FL,Florida,JUPITER,JUPITER,Palm Beach
33459,26.6928,-80.8147,FL,Florida,LAKE HARBOR,LAKE HARBOR,Palm Beach
33460,26.61987,-80.058928,FL,Florida,LAKE WORTH BEACH,LAKE WORTH BEACH,Palm Beach
33461,26.617588,-80.090682,FL,Florida,LAKE WORTH,LAKE WORTH,Palm Beach
33462,26.574566,-80.075928,FL,Florida,LAKE WORTH,LAKE WORTH,Palm Beach
33463,26.595642,-80.128972,FL,Florida,LAKE WORTH,LAKE WORTH,Palm Beach
33464,26.6156,-80.0573,FL,Florida,BOCA RATON,BOCA RATON,Palm Beach
33465,26.6156,-80.0573,FL,Florida,LAKE WORTH,LAKE WORTH,Palm Beach
33466,26.6156,-80.0573,FL,Florida,LAKE WORTH,LAKE WORTH,Palm Beach
33467,26.595016,-80.175844,FL,Florida,LAKE WORTH,LAKE WORTH,Palm Beach
33468,26.9338,-80.0944,FL,Florida,JUPITER,JUPITER,Palm Beach
33469,26.984587,-80.105779,FL,Florida,JUPITER,JUPITER,Palm Beach
33470,26.777868,-80.43183,FL,Florida,LOXAHATCHEE,LOXAHATCHEE,Palm Beach
33471,26.917265,-81.230942,FL,Florida,MOORE HAVEN,MOORE HAVEN,Glades
33472,26.528134,-80.185124,FL,Florida,BOYNTON BEACH,BOYNTON BEACH,Palm Beach
33473,26.509038,-80.202273,FL,Florida,BOYNTON BEACH,BOYNTON BEACH,Palm Beach
33474,26.5252,-80.0668,FL,Florida,BOYNTON BEACH,BOYNTON BEACH,Palm Beach
33475,27.0594,-80.1369,FL,Florida,HOBE SOUND,HOBE SOUND,Martin
33476,26.815472,-80.629881,FL,Florida,PAHOKEE,PAHOKEE,Palm Beach
33477,26.915026,-80.075975,FL,Florida,JUPITER,JUPITER,Palm Beach
33478,26.954231,-80.219606,FL,Florida,JUPITER,JUPITER,Palm Beach
33480,26.678858,-80.039237,FL,Florida,PALM BEACH,PALM BEACH,Palm Beach
33481,26.3583,-80.0835,FL,Florida,BOCA RATON,BOCA RATON,Palm Beach
33482,26.4608,-80.0797,FL,Florida,DELRAY BEACH,DELRAY BEACH,Palm Beach
33483,26.462875,-80.063821,FL,Florida,DELRAY BEACH,DELRAY BEACH,Palm Beach
33484,26.453651,-80.134606,FL,Florida,DELRAY BEACH,DELRAY BEACH,Palm Beach
33486,26.346478,-80.116656,FL,Florida,BOCA RATON,BOCA RATON,Palm Beach
33487,26.408635,-80.092348,FL,Florida,BOCA RATON,BOCA RATON,Palm Beach
33488,26.3774,-80.0986,FL,Florida,BOCA RATON,BOCA RATON,Palm Beach
33493,26.640257,-80.793016,FL,Florida,SOUTH BAY,SOUTH BAY,Palm Beach
33496,26.409103,-80.162687,FL,Florida,BOCA RATON,BOCA RATON,Palm Beach
33497,26.3583,-80.0835,FL,Florida,BOCA RATON,BOCA RATON,Palm Beach
33498,26.397396,-80.227452,FL,Florida,BOCA RATON,BOCA RATON,Palm Beach
33499,26.3583,-80.0835,FL,Florida,BOCA RATON,BOCA RATON,Palm Beach
33503,27.753,-82.2883,FL,Florida,BALM,BALM,Hillsborough
33508,27.9378,-82.2861,FL,Florida,BRANDON,BRANDON,Hillsborough
33509,27.9378,-82.2861,FL,Florida,BRANDON,BRANDON,Hillsborough
33510,27.95828,-82.295234,FL,Florida,BRANDON,BRANDON,Hillsborough
33511,27.899471,-82.298257,FL,Florida,BRANDON,BRANDON,Hillsborough
33513,28.690619,-82.164645,FL,Florida,BUSHNELL,BUSHNELL,Sumter
33514,28.638213,-82.004467,FL,Florida,CENTER HILL,CENTER HILL,Sumter
33521,28.826323,-82.091184,FL,Florida,COLEMAN,COLEMAN,Sumter
33523,28.444826,-82.235762,FL,Florida,DADE CITY,DADE CITY,Pasco
33524,28.1815,-82.1588,FL,Florida,CRYSTAL SPRINGS,CRYSTAL SPRINGS,Pasco
33525,28.346039,-82.236526,FL,Florida,DADE CITY,DADE CITY,Pasco
33526,28.3647,-82.1964,FL,Florida,DADE CITY,DADE CITY,Pasco
33527,27.974483,-82.217748,FL,Florida,DOVER,DOVER,Hillsborough
33530,27.9074,-82.1792,FL,Florida,DURANT,DURANT,Hillsborough
33534,27.825542,-82.378508,FL,Florida,GIBSONTON,GIBSONTON,Hillsborough
33537,28.4672,-82.1736,FL,Florida,LACOOCHEE,LACOOCHEE,Pasco
33538,28.852702,-82.203938,FL,Florida,LAKE PANASOFFKEE,LAKE PANASOFFKEE,Sumter
33539,28.2333,-82.1815,FL,Florida,ZEPHYRHILLS,ZEPHYRHILLS,Pasco
33540,28.213184,-82.143894,FL,Florida,ZEPHYRHILLS,ZEPHYRHILLS,Pasco
33541,28.231478,-82.219326,FL,Florida,ZEPHYRHILLS,ZEPHYRHILLS,Pasco
33542,28.233394,-82.176953,FL,Florida,ZEPHYRHILLS,ZEPHYRHILLS,Pasco
33543,28.205222,-82.319927,FL,Florida,WESLEY CHAPEL,WESLEY CHAPEL,Pasco
33544,28.270444,-82.370737,FL,Florida,WESLEY CHAPEL,WESLEY CHAPEL,Pasco
33545,28.265774,-82.294969,FL,Florida,WESLEY CHAPEL,WESLEY CHAPEL,Pasco
33547,27.776703,-82.161638,FL,Florida,LITHIA,LITHIA,Hillsborough
33548,28.142038,-82.481823,FL,Florida,LUTZ,LUTZ,Hillsborough
33549,28.136122,-82.447118,FL,Florida,LUTZ,LUTZ,Hillsborough
33550,27.9798,-82.3085,FL,Florida,MANGO,MANGO,Hillsborough
33556,28.141401,-82.593338,FL,Florida,ODESSA,ODESSA,Hillsborough
33558,28.152198,-82.508767,FL,Florida,LUTZ,LUTZ,Hillsborough
33559,28.154743,-82.400237,FL,Florida,LUTZ,LUTZ,Hillsborough
33563,28.018279,-82.13814,FL,Florida,PLANT CITY,PLANT CITY,Hillsborough
33564,28.0184,-82.1134,FL,Florida,PLANT CITY,PLANT CITY,Hillsborough
33565,28.099533,-82.152598,FL,Florida,PLANT CITY,PLANT CITY,Hillsborough
33566,27.994802,-82.129572,FL,Florida,PLANT CITY,PLANT CITY,Hillsborough
33567,27.917755,-82.124587,FL,Florida,PLANT CITY,PLANT CITY,Hillsborough
33568,27.8494,-82.3132,FL,Florida,RIVERVIEW,RIVERVIEW,Hillsborough
33569,27.85347,-82.282469,FL,Florida,RIVERVIEW,RIVERVIEW,Hillsborough
33570,27.709943,-82.457692,FL,Florida,RUSKIN,RUSKIN,Hillsborough
33571,27.7206,-82.4333,FL,Florida,SUN CITY CENTER,SUN CITY CENTER,Hillsborough
33572,27.764182,-82.400958,FL,Florida,APOLLO BEACH,APOLLO BEACH,Hillsborough
33573,27.731144,-82.361996,FL,Florida,SUN CITY CENTER,SUN CITY CENTER,Hillsborough
33574,28.3162,-82.2455,FL,Florida,SAINT LEO,SAINT LEO,Pasco
33575,27.717,-82.434,FL,Florida,RUSKIN,RUSKIN,Hillsborough
33576,28.320804,-82.310525,FL,Florida,SAN ANTONIO,SAN ANTONIO,Pasco
33578,27.848004,-82.342386,FL,Florida,RIVERVIEW,RIVERVIEW,Hillsborough
33579,27.793967,-82.278888,FL,Florida,RIVERVIEW,RIVERVIEW,Hillsborough
33583,27.9906,-82.2811,FL,Florida,SEFFNER,SEFFNER,Hillsborough
33584,28.003254,-82.294413,FL,Florida,SEFFNER,SEFFNER,Hillsborough
33585,28.732384,-82.028458,FL,Florida,SUMTERVILLE,SUMTERVILLE,Sumter
33586,27.6792,-82.4764,FL,Florida,SUN CITY,SUN CITY,Hillsborough
33587,27.9635,-82.2063,FL,Florida,SYDNEY,SYDNEY,Hillsborough
33592,28.096694,-82.271033,FL,Florida,THONOTOSASSA,THONOTOSASSA,Hillsborough
33593,28.4625,-82.1951,FL,Florida,TRILBY,TRILBY,Pasco
33594,27.93768,-82.244459,FL,Florida,VALRICO,VALRICO,Hillsborough
33595,27.9219,-82.2509,FL,Florida,VALRICO,VALRICO,Hillsborough
33596,27.886544,-82.230442,FL,Florida,VALRICO,VALRICO,Hillsborough
33597,28.509171,-82.13237,FL,Florida,WEBSTER,WEBSTER,Sumter
33598,27.701331,-82.300026,FL,Florida,WIMAUMA,WIMAUMA,Hillsborough
33601,27.9475,-82.4588,FL,Florida,TAMPA,TAMPA,Hillsborough
33602,27.94946,-82.46118,FL,Florida,TAMPA,TAMPA,Hillsborough
33603,27.985979,-82.463793,FL,Florida,TAMPA,TAMPA,Hillsborough
33604,28.01454,-82.449698,FL,Florida,TAMPA,TAMPA,Hillsborough
33605,27.942863,-82.42644,FL,Florida,TAMPA,TAMPA,Hillsborough
33606,27.930168,-82.467877,FL,Florida,TAMPA,TAMPA,Hillsborough
33607,27.972833,-82.556296,FL,Florida,TAMPA,TAMPA,Hillsborough
33608,27.8467,-82.5182,FL,Florida,TAMPA,TAMPA,Hillsborough
33609,27.942685,-82.523702,FL,Florida,TAMPA,TAMPA,Hillsborough
33610,28.001528,-82.376779,FL,Florida,TAMPA,TAMPA,Hillsborough
33611,27.886668,-82.510692,FL,Florida,TAMPA,TAMPA,Hillsborough
33612,28.050914,-82.45074,FL,Florida,TAMPA,TAMPA,Hillsborough
33613,28.091812,-82.44147,FL,Florida,TAMPA,TAMPA,Hillsborough
33614,28.004875,-82.505808,FL,Florida,TAMPA,TAMPA,Hillsborough
33615,28.006251,-82.591136,FL,Florida,TAMPA,TAMPA,Hillsborough
33616,27.86402,-82.530682,FL,Florida,TAMPA,TAMPA,Hillsborough
33617,28.04321,-82.390212,FL,Florida,TAMPA,TAMPA,Hillsborough
33618,28.076922,-82.497732,FL,Florida,TAMPA,TAMPA,Hillsborough
33619,27.919386,-82.380352,FL,Florida,TAMPA,TAMPA,Hillsborough
33620,28.061832,-82.412479,FL,Florida,TAMPA,TAMPA,Hillsborough
33621,27.84522,-82.503388,FL,Florida,TAMPA,TAMPA,Hillsborough
33622,27.9473,-82.4588,FL,Florida,TAMPA,TAMPA,Hillsborough
33623,27.9473,-82.4588,FL,Florida,TAMPA,TAMPA,Hillsborough
33624,28.075134,-82.524322,FL,Florida,TAMPA,TAMPA,Hillsborough
33625,28.072387,-82.561246,FL,Florida,TAMPA,TAMPA,Hillsborough
33626,28.067196,-82.613677,FL,Florida,TAMPA,TAMPA,Hillsborough
33629,27.921808,-82.508953,FL,Florida,TAMPA,TAMPA,Hillsborough
33630,27.9473,-82.4588,FL,Florida,TAMPA,TAMPA,Hillsborough
33631,27.9473,-82.4588,FL,Florida,TAMPA,TAMPA,Hillsborough
33633,27.9473,-82.4588,FL,Florida,TAMPA,TAMPA,Hillsborough
33634,28.003866,-82.545317,FL,Florida,TAMPA,TAMPA,Hillsborough
33635,28.016174,-82.611958,FL,Florida,TAMPA,TAMPA,Hillsborough
33637,28.049979,-82.363446,FL,Florida,TAMPA,TAMPA,Hillsborough
33646,27.95,-82.46,FL,Florida,TAMPA,TAMPA,Hillsborough
33647,28.123308,-82.351912,FL,Florida,TAMPA,TAMPA,Hillsborough
33650,27.9473,-82.4588,FL,Florida,TAMPA,TAMPA,Hillsborough
33655,27.9473,-82.4588,FL,Florida,TAMPA,TAMPA,Hillsborough
33660,27.9473,-82.4588,FL,Florida,TAMPA,TAMPA,Hillsborough
33664,27.9453,-82.5056,FL,Florida,TAMPA,TAMPA,Hillsborough
33672,27.9473,-82.4588,FL,Florida,TAMPA,TAMPA,Hillsborough
33673,27.9473,-82.4588,FL,Florida,TAMPA,TAMPA,Hillsborough
33674,27.9473,-82.4588,FL,Florida,TAMPA,TAMPA,Hillsborough
33675,27.9473,-82.4588,FL,Florida,TAMPA,TAMPA,Hillsborough
33677,27.9473,-82.4588,FL,Florida,TAMPA,TAMPA,Hillsborough
33679,27.9473,-82.4588,FL,Florida,TAMPA,TAMPA,Hillsborough
33680,27.9473,-82.4588,FL,Florida,TAMPA,TAMPA,Hillsborough
33681,27.9473,-82.4588,FL,Florida,TAMPA,TAMPA,Hillsborough
33682,27.9473,-82.4588,FL,Florida,TAMPA,TAMPA,Hillsborough
33684,27.9473,-82.4588,FL,Florida,TAMPA,TAMPA,Hillsborough
33685,27.9473,-82.4588,FL,Florida,TAMPA,TAMPA,Hillsborough
33686,27.9473,-82.4588,FL,Florida,TAMPA,TAMPA,Hillsborough
33687,27.9473,-82.4588,FL,Florida,TAMPA,TAMPA,Hillsborough
33688,28.0054,-82.4877,FL,Florida,TAMPA,TAMPA,Hillsborough
33689,27.9496,-82.4543,FL,Florida,TAMPA,TAMPA,Hillsborough
33694,27.9496,-82.4543,FL,Florida,TAMPA,TAMPA,Hillsborough
33701,27.770612,-82.636238,FL,Florida,SAINT PETERSBURG,SAINT PETERSBURG,Pinellas
33702,27.852554,-82.631558,FL,Florida,SAINT PETERSBURG,SAINT PETERSBURG,Pinellas
33703,27.814576,-82.622648,FL,Florida,SAINT PETERSBURG,SAINT PETERSBURG,Pinellas
33704,27.796466,-82.630284,FL,Florida,SAINT PETERSBURG,SAINT PETERSBURG,Pinellas
33705,27.74337,-82.643724,FL,Florida,SAINT PETERSBURG,SAINT PETERSBURG,Pinellas
33706,27.734528,-82.754323,FL,Florida,SAINT PETERSBURG,SAINT PETERSBURG,Pinellas
33707,27.753894,-82.728277,FL,Florida,SAINT PETERSBURG,SAINT PETERSBURG,Pinellas
33708,27.810054,-82.801894,FL,Florida,SAINT PETERSBURG,SAINT PETERSBURG,Pinellas
33709,27.819915,-82.731266,FL,Florida,SAINT PETERSBURG,SAINT PETERSBURG,Pinellas
33710,27.788998,-82.728388,FL,Florida,SAINT PETERSBURG,SAINT PETERSBURG,Pinellas
33711,27.705577,-82.685095,FL,Florida,SAINT PETERSBURG,SAINT PETERSBURG,Pinellas
33712,27.735917,-82.665496,FL,Florida,SAINT PETERSBURG,SAINT PETERSBURG,Pinellas
33713,27.788749,-82.677464,FL,Florida,SAINT PETERSBURG,SAINT PETERSBURG,Pinellas
33714,27.817408,-82.677488,FL,Florida,SAINT PETERSBURG,SAINT PETERSBURG,Pinellas
33715,27.647323,-82.725692,FL,Florida,SAINT PETERSBURG,SAINT PETERSBURG,Pinellas
33716,27.880442,-82.631234,FL,Florida,SAINT PETERSBURG,SAINT PETERSBURG,Pinellas
33729,27.882938,-82.667247,FL,Florida,SAINT PETERSBURG,SAINT PETERSBURG,Pinellas
33730,27.772,-82.6614,FL,Florida,SAINT PETERSBURG,SAINT PETERSBURG,Pinellas
33731,27.7709,-82.6795,FL,Florida,SAINT PETERSBURG,SAINT PETERSBURG,Pinellas
33732,27.7709,-82.6795,FL,Florida,SAINT PETERSBURG,SAINT PETERSBURG,Pinellas
33733,27.7709,-82.6795,FL,Florida,SAINT PETERSBURG,SAINT PETERSBURG,Pinellas
